0,country,groups,deviceid,device,sellerid,itemid,date,views,clicks,revenue,Row Labels,Sum of clicks,Sum of revenue,Count of 0
9589,CA,treatment,5577,Other,186,1521,5/19/17,6,3,0,,,,
8757,GB,control,5598,Ios,232,2507,5/19/17,5,1,0,,,,
8305,CA,control,5611,Other,209,1837,5/19/17,2,0,0,,,,
6826,CN,treatment,5613,Ios,223,2857,5/19/17,7,1,0,,,,
3819,CA,control,5625,Android,306,1309,5/19/17,5,0,0,,,,
7524,CA,control,5626,Web,236,1776,5/19/17,3,1,0,,,,
4462,US,treatment,5629,Android,268,2800,5/19/17,3,0,0,,,,
4731,GB,control,5649,Web,189,2020,5/19/17,5,0,0,,,,
4393,CA,treatment,5655,Android,460,2680,5/19/17,8,2,0,,,,
9874,GB,treatment,5672,Ios,369,2223,5/19/17,5,0,0,,,,
5795,GB,control,5674,Other,121,1527,5/19/17,5,0,0,,,,
5015,US,treatment,5675,Other,274,2600,5/19/17,9,2,0,,,,
6589,CA,control,5677,Android,239,2896,5/19/17,8,2,0,,,,
9326,US,control,5680,Android,165,1772,5/19/17,3,1,0,,,,
7155,US,control,5688,Web,489,2626,5/19/17,5,1,0,,,,
7984,CN,treatment,5695,Other,110,1894,5/19/17,4,1,0,,,,
8060,GB,control,5704,Web,116,1547,5/19/17,2,2,0,,,,
6867,CN,control,5707,Web,357,2222,5/19/17,9,3,0,,,,
3798,US,treatment,5713,Android,190,1155,5/19/17,5,0,0,,,,
9391,GB,treatment,5726,Web,397,1110,5/19/17,7,1,0,,,,
2331,CN,control,5730,Web,175,2469,5/19/17,4,1,0,,,,
8851,CA,control,5732,Android,348,2116,5/19/17,5,3,109.0945445,,,,
9174,CA,control,5751,Other,299,2041,5/19/17,2,0,0,,,,
4472,CN,treatment,5766,Other,193,1459,5/19/17,1,0,0,,,,
4150,US,control,5775,Android,401,2234,5/19/17,2,0,0,,,,
5077,US,treatment,5786,Ios,398,2955,5/19/17,2,2,0,,,,
9166,US,control,5794,Android,399,1392,5/19/17,3,1,103.2121184,,,,
9299,CA,treatment,5796,Web,113,1953,5/19/17,5,1,0,,,,
8994,CN,control,5808,Other,141,1354,5/19/17,5,2,0,,,,
9577,GB,control,5813,Other,189,1578,5/19/17,4,3,0,,,,
4156,GB,treatment,5824,Ios,117,2827,5/19/17,5,0,0,,,,
5509,CA,treatment,5837,Android,174,1860,5/19/17,4,1,0,,,,
8822,CN,control,5838,Other,319,1953,5/19/17,5,2,0,,,,
4920,US,control,5857,Web,478,2076,5/19/17,4,1,96.0501804,,,,
4671,CN,control,5858,Other,166,1611,5/19/17,8,1,0,,,,
3418,CA,treatment,5864,Other,367,1973,5/19/17,5,1,0,,,,
2990,US,treatment,5886,Web,134,1646,5/19/17,8,1,0,,,,
8001,US,control,5892,Other,358,1693,5/19/17,6,2,0,,,,
4202,GB,control,5893,Android,238,1770,5/19/17,9,2,0,,,,
3943,GB,control,5908,Web,492,1125,5/19/17,6,0,0,,,,
8747,US,treatment,5910,Web,163,2520,5/19/17,4,0,0,,,,
5474,US,control,5914,Other,204,2783,5/19/17,2,2,0,,,,
NA,CN,treatment,5919,Other,397,2416,5/19/17,7,1,0,,,,
NA,GB,control,5921,Ios,461,1686,5/19/17,9,0,0,,,,
9790,US,control,5927,Android,227,2542,5/19/17,1,0,0,,,,
2245,CA,treatment,5942,Android,385,2395,5/19/17,2,1,0,,,,
9297,GB,treatment,5947,Ios,234,1805,5/19/17,6,2,0,,,,
4148,CA,treatment,5951,Web,343,1525,5/19/17,3,0,0,,,,
1137,CN,control,5955,Android,393,2996,5/19/17,9,2,0,,,,
8902,GB,control,5956,Android,123,1513,5/19/17,5,0,0,,,,
2011,US,control,5969,Web,206,1547,5/19/17,7,0,0,,,,
1413,US,control,5984,Web,295,2205,5/19/17,2,0,0,,,,
6705,CN,treatment,5994,Other,196,1450,5/19/17,5,2,0,,,,
7322,US,treatment,6021,Ios,272,2266,5/19/17,5,0,0,,,,
6216,GB,control,6039,Android,167,2971,5/19/17,6,3,0,,,,
6678,CA,treatment,6044,Android,271,1187,5/19/17,3,0,0,,,,
7169,GB,treatment,6092,Other,310,1840,5/19/17,8,3,0,,,,
6132,CA,control,6105,Android,373,2417,5/19/17,3,0,0,,,,
7389,CN,treatment,6106,Web,111,1043,5/19/17,6,0,0,,,,
4986,US,control,6127,Ios,279,1819,5/19/17,6,1,0,,,,
8887,GB,control,6129,Other,300,2338,5/19/17,4,0,0,,,,
1188,GB,treatment,6132,Ios,180,1749,5/19/17,5,0,0,,,,
8443,US,control,6143,Ios,236,2343,5/19/17,4,2,93.5865573,,,,
2662,CN,control,6156,Ios,485,2504,5/19/17,7,2,74.73278316,,,,
6879,CA,treatment,6178,Web,268,1040,5/19/17,5,2,0,,,,
8792,US,treatment,6180,Ios,251,1504,5/19/17,3,0,0,,,,
2974,GB,treatment,6187,Web,163,1378,5/19/17,4,0,0,,,,
7522,US,control,6187,Web,270,1532,5/19/17,3,1,0,,,,
2540,CN,control,6192,Ios,138,1268,5/19/17,4,0,0,,,,
4994,CA,treatment,6195,Web,114,2968,5/19/17,0,0,0,,,,
2154,GB,control,6197,Android,259,1774,5/19/17,1,0,0,,,,
8480,CA,control,6229,Other,429,1939,5/19/17,6,1,0,,,,
2339,US,treatment,6230,Web,472,2660,5/19/17,4,1,0,,,,
4850,US,treatment,6231,Web,149,2815,5/19/17,8,3,0,,,,
1395,CN,treatment,6240,Web,268,1861,5/19/17,7,4,70.17842792,,,,
2877,CA,treatment,6241,Android,400,1327,5/19/17,5,1,0,,,,
6768,CN,control,6251,Web,446,2868,5/19/17,9,1,0,,,,
3459,US,treatment,6252,Web,170,2771,5/19/17,10,2,0,,,,
8223,GB,treatment,6271,Android,369,2895,5/19/17,9,4,0,,,,
9181,US,control,6275,Android,154,2020,5/19/17,2,0,0,,,,
3187,US,control,6279,Ios,385,1002,5/19/17,4,2,0,,,,
4616,CA,control,6282,Android,271,2240,5/19/17,1,1,0,,,,
7895,US,treatment,6288,Android,438,2651,5/19/17,6,0,0,,,,
5727,GB,control,6299,Android,303,1707,5/19/17,3,0,0,,,,
5053,US,control,6323,Web,383,1607,5/19/17,3,0,0,,,,
8957,US,treatment,6344,Ios,111,1080,5/19/17,2,0,0,,,,
9000,CA,treatment,6357,Web,103,1924,5/19/17,2,1,0,,,,
7083,CN,treatment,6363,Web,239,1103,5/19/17,5,1,0,,,,
1351,US,treatment,6373,Other,436,1177,5/19/17,2,0,0,,,,
3403,CA,treatment,6377,Web,446,1868,5/19/17,3,1,0,,,,
1083,US,treatment,6383,Android,415,2239,5/19/17,7,1,90.87892264,,,,
5206,US,control,6384,Web,269,1205,5/19/17,5,1,0,,,,
2091,GB,treatment,6394,Android,235,1197,5/19/17,2,1,0,,,,
9272,US,treatment,6408,Other,184,1161,5/19/17,4,0,0,,,,
7799,CN,treatment,6409,Ios,373,2045,5/19/17,4,1,0,,,,
5973,US,treatment,6418,Ios,310,2417,5/19/17,5,1,124.1854659,,,,
7798,GB,control,6431,Android,431,1092,5/19/17,4,1,0,,,,
5312,US,control,6435,Ios,352,1432,5/19/17,3,1,0,,,,
2700,CN,treatment,6436,Android,338,2220,5/19/17,4,0,0,,,,
8492,US,control,6441,Web,264,2395,5/19/17,6,2,0,,,,
4284,CA,control,6446,Web,461,2213,5/19/17,3,0,0,,,,
7586,CA,control,6461,Web,320,1391,5/19/17,6,0,0,,,,
9097,CA,treatment,6467,Android,402,1393,5/19/17,6,4,96.9814315,,,,
9791,GB,treatment,6473,Android,278,2156,5/19/17,7,2,0,,,,
6064,US,treatment,6517,Android,107,2888,5/19/17,5,1,0,,,,
4702,CA,control,6529,Web,207,1456,5/19/17,9,4,0,,,,
5704,CN,control,6539,Web,201,1521,5/19/17,5,0,0,,,,
7338,CN,control,6554,Android,271,2369,5/19/17,6,1,0,,,,
5442,GB,treatment,6563,Web,358,1504,5/19/17,7,3,0,,,,
6203,US,treatment,6580,Ios,448,2441,5/19/17,4,1,0,,,,
9083,US,control,6624,Web,409,2163,5/19/17,4,1,0,,,,
2092,GB,treatment,6626,Web,250,1110,5/19/17,1,1,0,,,,
8751,GB,control,6630,Web,155,2622,5/19/17,2,0,0,,,,
2958,CN,treatment,6634,Other,413,1903,5/19/17,1,1,0,,,,
2527,CN,control,6635,Web,110,1313,5/19/17,6,1,0,,,,
7859,CN,treatment,6653,Web,489,2862,5/19/17,3,1,0,,,,
8750,US,control,6708,Web,168,2258,5/19/17,2,0,0,,,,
6466,CN,control,6722,Web,137,2320,5/19/17,8,3,0,,,,
8215,GB,control,6734,Other,187,1538,5/19/17,4,1,0,,,,
8181,US,treatment,6739,Web,174,2336,5/19/17,6,1,0,,,,
4107,CA,treatment,6747,Ios,327,2865,5/19/17,4,1,114.7245901,,,,
9614,GB,control,6752,Android,168,2767,5/19/17,3,0,0,,,,
8691,US,treatment,6766,Ios,295,2241,5/19/17,4,3,0,,,,
2757,CA,control,6783,Ios,108,1893,5/19/17,4,1,0,,,,
6937,US,control,6794,Web,263,1169,5/19/17,4,0,0,,,,
4369,US,treatment,6802,Android,308,1761,5/19/17,6,0,0,,,,
6563,GB,control,6821,Web,440,2409,5/19/17,5,2,0,,,,
2831,GB,control,6831,Other,391,2915,5/19/17,3,1,100.6859885,,,,
9475,US,control,6841,Android,339,1620,5/19/17,2,0,0,,,,
4433,US,treatment,6849,Web,468,1902,5/19/17,4,2,0,,,,
4024,GB,treatment,6864,Ios,290,1062,5/19/17,4,1,84.14887826,,,,
7135,CA,treatment,6879,Other,477,1020,5/19/17,7,1,0,,,,
9064,CN,treatment,6887,Android,101,1765,5/19/17,10,4,0,,,,
8355,US,control,6895,Web,168,1592,5/19/17,8,1,0,,,,
5597,CA,control,6902,Other,298,2561,5/19/17,9,2,0,,,,
5137,CN,control,6903,Android,367,1753,5/19/17,6,1,0,,,,
9260,US,control,6904,Android,111,1050,5/19/17,4,0,0,,,,
9999,GB,treatment,6910,Web,241,2307,5/19/17,5,1,0,,,,
3291,CN,control,6918,Other,471,1519,5/19/17,3,1,0,,,,
4138,US,treatment,6962,Ios,121,1606,5/19/17,4,0,0,,,,
9598,CA,control,6965,Web,187,1997,5/19/17,10,1,0,,,,
4745,GB,control,6995,Web,483,2357,5/19/17,3,0,0,,,,
7763,GB,control,7005,Ios,144,2799,5/19/17,9,2,0,,,,
6311,CN,control,7008,Android,403,2146,5/19/17,3,1,0,,,,
9313,CN,treatment,7020,Android,468,2683,5/19/17,5,1,0,,,,
9599,CN,control,7021,Ios,292,2908,5/19/17,5,0,0,,,,
3936,US,control,7024,Other,401,1786,5/19/17,5,1,0,,,,
1522,US,control,7027,Ios,143,2091,5/19/17,7,1,0,,,,
6018,CA,control,7073,Ios,166,1924,5/19/17,6,1,0,,,,
6515,US,control,7108,Web,442,2878,5/19/17,7,1,0,,,,
8879,US,treatment,7112,Android,155,1179,5/19/17,2,1,0,,,,
3809,CN,control,7124,Android,450,2679,5/19/17,5,2,0,,,,
8522,US,control,7133,Web,156,2236,5/19/17,9,1,0,,,,
7247,US,control,7145,Web,361,2265,5/19/17,7,3,0,,,,
1825,CN,treatment,7161,Web,271,2353,5/19/17,1,0,0,,,,
4170,CN,control,7166,Web,421,1245,5/19/17,9,2,0,,,,
8562,US,control,7170,Other,131,1097,5/19/17,6,1,0,,,,
5715,CA,treatment,7178,Web,231,2198,5/19/17,2,0,0,,,,
6347,US,control,7201,Other,348,2955,5/19/17,2,0,0,,,,
4064,CN,control,7207,Other,297,2455,5/19/17,7,1,0,,,,
2306,GB,control,7213,Web,391,1181,5/19/17,7,1,0,,,,
2067,CN,control,7224,Web,325,1271,5/19/17,7,0,0,,,,
4495,US,treatment,7225,Ios,254,1324,5/19/17,5,1,0,,,,
1349,CA,control,7235,Android,460,2123,5/19/17,2,1,0,,,,
6024,US,treatment,7254,Web,335,1416,5/19/17,5,1,0,,,,
4905,CA,control,7258,Android,123,1821,5/19/17,6,1,0,,,,
9909,US,control,7295,Android,160,2315,5/19/17,1,0,0,,,,
3162,GB,treatment,7302,Other,170,2993,5/19/17,10,0,0,,,,
4548,CN,control,7304,Android,240,1283,5/19/17,3,1,0,,,,
6150,CN,treatment,7319,Ios,217,1247,5/19/17,5,2,0,,,,
1759,US,treatment,7330,Other,483,2706,5/19/17,2,1,0,,,,
4391,CN,treatment,7335,Web,277,1163,5/19/17,6,1,0,,,,
8628,GB,treatment,7348,Web,256,1067,5/19/17,2,0,0,,,,
4416,US,treatment,7354,Other,154,2320,5/19/17,5,1,0,,,,
5835,US,control,7376,Other,474,1763,5/19/17,5,1,0,,,,
3312,US,treatment,7397,Ios,357,2613,5/19/17,5,0,0,,,,
1077,US,control,7417,Ios,461,1157,5/19/17,7,2,0,,,,
1950,GB,treatment,7427,Android,261,2605,5/19/17,9,5,168.9778098,,,,
4347,US,control,7435,Other,370,2011,5/19/17,3,0,0,,,,
5156,US,control,7444,Web,189,1176,5/19/17,3,1,0,,,,
3843,US,treatment,7468,Ios,122,2286,5/19/17,10,1,0,,,,
7056,US,treatment,7478,Web,355,1343,5/19/17,4,1,0,,,,
6206,CN,treatment,7494,Android,171,2853,5/19/17,3,0,0,,,,
6220,CN,control,7497,Other,220,1502,5/19/17,5,2,0,,,,
9899,US,treatment,7501,Ios,133,2408,5/19/17,3,1,0,,,,
7554,CN,control,7508,Android,458,2523,5/19/17,2,1,74.8499395,,,,
7455,CN,treatment,7523,Android,177,1616,5/19/17,4,0,0,,,,
4390,US,control,7530,Other,194,2374,5/19/17,4,0,0,,,,
9893,US,treatment,7547,Ios,438,1188,5/19/17,8,1,0,,,,
2413,US,treatment,7554,Android,376,1283,5/19/17,2,0,0,,,,
5670,CA,control,7557,Web,182,1875,5/19/17,9,2,0,,,,
6279,US,treatment,7558,Android,176,2578,5/19/17,4,1,0,,,,
6098,GB,treatment,7559,Ios,383,1276,5/19/17,1,1,100.0897633,,,,
6078,GB,control,7563,Android,321,1983,5/19/17,7,0,0,,,,
9733,US,control,7567,Other,473,2176,5/19/17,2,1,0,,,,
1928,US,control,7602,Android,230,1692,5/19/17,3,0,0,,,,
4855,CN,control,7603,Android,176,2450,5/19/17,2,0,0,,,,
4281,US,control,7608,Other,434,1247,5/19/17,6,0,0,,,,
6475,US,control,7629,Android,380,1121,5/19/17,5,3,119.5068798,,,,
3225,GB,control,7642,Android,246,1222,5/19/17,6,1,0,,,,
2972,GB,control,7643,Ios,177,2929,5/19/17,3,0,0,,,,
4411,CA,treatment,7647,Ios,180,1283,5/19/17,3,2,0,,,,
4475,GB,treatment,7649,Other,242,1378,5/19/17,6,1,0,,,,
2826,US,treatment,7658,Web,480,2946,5/19/17,4,1,0,,,,
5304,CN,treatment,7660,Ios,340,2332,5/19/17,5,1,0,,,,
4494,US,control,7662,Other,163,1045,5/19/17,8,1,0,,,,
3672,CA,control,7679,Android,196,1609,5/19/17,1,0,0,,,,
4196,CA,treatment,7684,Web,357,2920,5/19/17,5,0,0,,,,
5155,US,control,7688,Android,484,1273,5/19/17,7,1,0,,,,
3824,CN,control,7689,Other,406,1072,5/19/17,6,2,92.71772462,,,,
7929,US,control,7697,Web,114,1632,5/19/17,4,0,0,,,,
6712,US,treatment,7698,Other,353,1890,5/19/17,5,1,0,,,,
6197,GB,control,7707,Web,284,2457,5/19/17,5,3,113.4795002,,,,
8205,CN,treatment,7708,Android,170,1556,5/19/17,8,0,0,,,,
9273,CN,treatment,7722,Android,476,1980,5/19/17,4,0,0,,,,
1191,GB,control,7725,Web,417,2802,5/19/17,6,1,0,,,,
5819,GB,control,7750,Other,491,1973,5/19/17,4,2,0,,,,
8930,US,treatment,7753,Android,357,1661,5/19/17,5,1,0,,,,
5469,GB,treatment,7754,Android,258,1975,5/19/17,10,1,0,,,,
4154,GB,control,7766,Android,201,2200,5/19/17,2,0,0,,,,
4991,CA,control,7769,Ios,492,2572,5/19/17,4,2,0,,,,
2396,US,treatment,7772,Android,236,2363,5/19/17,7,1,0,,,,
3412,GB,treatment,7796,Android,107,2224,5/19/17,9,3,90.81465228,,,,
7417,US,control,7798,Ios,149,1116,5/19/17,4,1,0,,,,
7943,CA,treatment,7802,Android,406,2233,5/19/17,9,1,0,,,,
9018,CN,control,7809,Ios,198,2723,5/19/17,4,1,0,,,,
5644,CA,control,7815,Other,473,1092,5/19/17,5,0,0,,,,
3574,US,treatment,7818,Web,495,2197,5/19/17,4,1,0,,,,
4458,US,control,7824,Web,451,2538,5/19/17,3,0,0,,,,
NA,CA,control,7857,Web,111,2678,5/19/17,4,1,0,,,,
5729,GB,control,7864,Ios,369,1000,5/19/17,3,0,0,,,,
NA,US,control,7875,Web,206,1451,5/19/17,6,1,0,,,,
6872,US,control,7877,Ios,474,2091,5/19/17,9,1,106.4615046,,,,
5736,CN,control,7902,Web,157,1231,5/19/17,11,2,0,,,,
3195,CA,control,7903,Ios,110,1121,5/19/17,7,2,96.7410255,,,,
6811,US,control,7912,Ios,382,1056,5/19/17,7,1,0,,,,
4946,CN,treatment,7913,Web,150,1681,5/19/17,3,2,123.5692425,,,,
4515,US,treatment,7919,Ios,238,1221,5/19/17,7,1,0,,,,
7813,CN,treatment,7936,Android,427,1164,5/19/17,8,0,0,,,,
8468,US,control,7964,Web,368,2037,5/19/17,3,1,0,,,,
6061,GB,control,7968,Web,431,2489,5/19/17,9,2,0,,,,
8704,GB,control,7973,Ios,321,1087,5/19/17,10,1,0,,,,
7886,GB,treatment,8003,Ios,361,1725,5/19/17,8,2,0,,,,
2620,US,control,8015,Ios,189,2001,5/19/17,8,0,0,,,,
5574,GB,treatment,8016,Other,433,1165,5/19/17,10,1,132.1487482,,,,
8661,US,treatment,8048,Other,241,1455,5/19/17,5,0,0,,,,
3376,US,control,8052,Web,371,1015,5/19/17,9,3,0,,,,
5037,US,control,8061,Ios,112,1319,5/19/17,4,0,0,,,,
2437,CA,control,8079,Ios,136,2469,5/19/17,8,3,125.1351223,,,,
2452,CN,control,8080,Android,107,2854,5/19/17,11,6,0,,,,
4041,CA,control,8084,Web,351,1120,5/19/17,5,1,0,,,,
4761,US,treatment,8087,Other,477,2000,5/19/17,3,0,0,,,,
9954,CA,treatment,8103,Android,124,1836,5/19/17,4,0,0,,,,
5639,US,control,8115,Other,269,1268,5/19/17,5,0,0,,,,
3197,GB,treatment,8159,Web,108,2198,5/19/17,5,1,0,,,,
7160,CN,treatment,8165,Other,409,1357,5/19/17,5,1,0,,,,
4974,CA,control,8169,Android,422,2214,5/19/17,4,1,0,,,,
2510,US,control,8170,Ios,460,1864,5/19/17,5,1,84.16963974,,,,
6846,CA,treatment,8174,Ios,311,2784,5/19/17,2,0,0,,,,
8358,CA,treatment,8189,Ios,313,1584,5/19/17,2,0,0,,,,
4517,GB,control,8191,Other,354,1296,5/19/17,3,2,0,,,,
6493,GB,control,8196,Web,259,1402,5/19/17,4,0,0,,,,
2541,US,control,8203,Android,411,2258,5/19/17,2,0,0,,,,
3189,CN,treatment,8208,Android,375,1743,5/19/17,5,1,91.09478769,,,,
5427,GB,control,8233,Other,160,1944,5/19/17,5,0,0,,,,
9840,US,control,8262,Other,486,1656,5/19/17,6,0,0,,,,
5836,CN,treatment,8273,Other,301,2451,5/19/17,9,1,0,,,,
1885,GB,control,8280,Ios,286,1031,5/19/17,6,1,0,,,,
3271,CN,control,8286,Other,437,2976,5/19/17,10,4,0,,,,
5417,CN,control,8295,Other,444,1582,5/19/17,9,4,0,,,,
2375,US,treatment,8304,Android,236,2100,5/19/17,5,0,0,,,,
8542,US,treatment,8306,Web,331,1027,5/19/17,4,1,0,,,,
9180,US,treatment,8309,Android,386,1819,5/19/17,6,2,0,,,,
2168,US,treatment,8310,Ios,239,2983,5/19/17,4,1,0,,,,
9345,CN,treatment,8328,Ios,383,1539,5/19/17,5,0,0,,,,
8722,CN,control,8331,Ios,327,1861,5/19/17,2,0,0,,,,
5087,CN,treatment,8337,Android,488,1930,5/19/17,7,3,87.79872104,,,,
1812,GB,treatment,8341,Web,276,1981,5/19/17,6,1,0,,,,
7150,CN,treatment,8347,Web,379,1160,5/19/17,3,1,92.76853806,,,,
3928,US,control,8348,Android,449,2063,5/19/17,4,0,0,,,,
1133,US,control,8352,Android,168,1454,5/19/17,5,0,0,,,,
5954,GB,treatment,8365,Other,268,2225,5/19/17,9,2,104.2748025,,,,
9578,CA,treatment,8368,Web,438,1884,5/19/17,5,1,0,,,,
6821,US,control,8374,Ios,130,2133,5/19/17,5,1,0,,,,
NA,US,control,8382,Ios,491,2230,5/19/17,6,0,0,,,,
NA,US,control,8387,Web,132,1593,5/19/17,1,1,0,,,,
5186,US,control,8392,Web,308,1616,5/19/17,6,1,0,,,,
9772,US,control,8405,Ios,440,2737,5/19/17,5,1,0,,,,
5770,CA,control,8406,Web,370,2362,5/19/17,5,0,0,,,,
8531,US,treatment,8408,Android,247,1182,5/19/17,5,1,0,,,,
2906,CN,control,8412,Ios,382,2538,5/19/17,5,2,0,,,,
5638,US,treatment,8420,Other,421,1828,5/19/17,7,0,0,,,,
5145,CA,control,8421,Web,334,2616,5/19/17,4,0,0,,,,
9359,GB,treatment,8428,Ios,321,2181,5/19/17,2,1,0,,,,
9980,US,treatment,8437,Android,320,2783,5/19/17,5,0,0,,,,
5391,GB,control,8441,Ios,177,2062,5/19/17,2,1,0,,,,
5033,US,control,8443,Ios,153,2367,5/19/17,7,3,0,,,,
7884,CN,treatment,8445,Android,182,1966,5/19/17,3,1,0,,,,
5504,US,treatment,8457,Web,428,1916,5/19/17,7,2,0,,,,
2762,GB,control,8460,Web,288,2402,5/19/17,5,2,91.41950463,,,,
3934,GB,control,8480,Web,201,1169,5/19/17,6,0,0,,,,
2567,CA,control,8482,Ios,118,2356,5/19/17,5,1,0,,,,
8893,CA,control,8489,Ios,265,2241,5/19/17,5,0,0,,,,
1880,US,control,8518,Android,130,2421,5/19/17,5,1,92.30926671,,,,
6480,GB,treatment,8522,Ios,163,1912,5/19/17,3,1,0,,,,
6123,US,control,8533,Ios,196,2842,5/19/17,4,1,0,,,,
9966,GB,control,8535,Other,385,1025,5/19/17,2,1,0,,,,
9312,CA,treatment,8544,Android,493,1788,5/19/17,5,1,0,,,,
5370,CN,treatment,8555,Android,464,1787,5/19/17,5,2,0,,,,
8612,US,control,8556,Other,426,2550,5/19/17,4,2,0,,,,
4473,CN,treatment,8562,Android,431,1252,5/19/17,2,0,0,,,,
6620,US,treatment,8573,Android,445,1003,5/19/17,5,1,0,,,,
1447,CA,control,8580,Ios,123,1847,5/19/17,3,0,0,,,,
7548,CA,treatment,8593,Web,130,1248,5/19/17,6,0,0,,,,
3124,CN,control,8598,Web,329,1806,5/19/17,1,0,0,,,,
NA,US,control,8611,Ios,134,2832,5/19/17,2,1,0,,,,
8037,US,control,8618,Ios,138,2031,5/19/17,4,0,0,,,,
8655,US,control,8644,Web,245,1438,5/19/17,2,0,0,,,,
2949,US,control,8651,Ios,145,2316,5/19/17,6,4,0,,,,
2155,CN,control,8659,Ios,386,1225,5/19/17,5,0,0,,,,
1958,US,control,8670,Ios,397,2836,5/19/17,8,1,0,,,,
3518,GB,control,8686,Android,477,2514,5/19/17,7,4,0,,,,
5256,CA,control,8690,Ios,223,2057,5/19/17,8,0,0,,,,
9959,CN,treatment,8701,Web,111,2691,5/19/17,2,0,0,,,,
2238,GB,treatment,8703,Ios,288,2794,5/19/17,3,0,0,,,,
2247,CA,treatment,8708,Other,201,2736,5/19/17,6,0,0,,,,
7299,CN,treatment,8716,Android,189,1694,5/19/17,5,2,0,,,,
9205,GB,control,8724,Web,311,1019,5/19/17,3,0,0,,,,
8379,GB,control,8734,Other,255,1278,5/19/17,7,2,0,,,,
4153,CN,treatment,8755,Android,218,2496,5/19/17,7,2,0,,,,
7089,US,treatment,8762,Web,228,2014,5/19/17,3,0,0,,,,
5609,CN,treatment,8791,Ios,323,1634,5/19/17,7,4,0,,,,
4609,CA,treatment,8801,Web,465,2649,5/19/17,5,1,76.44199864,,,,
7965,CA,control,8804,Web,421,1180,5/19/17,4,1,0,,,,
8266,US,control,8822,Android,460,2429,5/19/17,4,0,0,,,,
9892,CA,control,8832,Android,433,2723,5/19/17,3,1,0,,,,
1946,GB,control,8834,Ios,154,1006,5/19/17,2,0,0,,,,
8448,CN,control,8855,Android,119,1228,5/19/17,4,1,0,,,,
2383,GB,treatment,8885,Ios,215,1328,5/19/17,2,0,0,,,,
2702,CN,treatment,8894,Web,203,2815,5/19/17,7,1,123.077926,,,,
4213,CN,control,8898,Android,149,2394,5/19/17,7,2,0,,,,
9771,US,control,8899,Web,261,1255,5/19/17,2,0,0,,,,
5444,CN,control,8909,Android,487,1259,5/19/17,1,0,0,,,,
1681,US,control,8936,Android,401,1731,5/19/17,7,3,0,,,,
6181,US,control,8955,Android,451,1442,5/19/17,4,1,0,,,,
3533,US,control,8956,Ios,147,1330,5/19/17,3,2,97.88864832,,,,
5545,GB,control,8961,Other,414,2655,5/19/17,3,1,91.37771399,,,,
4697,GB,treatment,8968,Android,451,1038,5/19/17,8,2,0,,,,
7266,US,treatment,8971,Android,209,2809,5/19/17,5,0,0,,,,
4547,GB,treatment,8973,Android,207,2178,5/19/17,3,0,0,,,,
5673,US,control,8976,Android,141,1132,5/19/17,6,1,0,,,,
1162,GB,treatment,8993,Other,268,1559,5/19/17,5,1,0,,,,
6277,CN,control,9005,Web,359,2006,5/19/17,8,1,0,,,,
3318,US,control,9027,Web,255,1600,5/19/17,11,2,0,,,,
1797,GB,treatment,9033,Android,187,1496,5/19/17,4,0,0,,,,
4482,CN,treatment,9033,Android,350,2977,5/19/17,6,1,0,,,,
2592,CA,treatment,9043,Android,384,1455,5/19/17,6,1,0,,,,
6604,GB,treatment,9053,Android,290,2278,5/19/17,9,2,0,,,,
4669,GB,treatment,9056,Web,404,1460,5/19/17,4,3,125.6185046,,,,
6816,CA,treatment,9067,Android,473,1134,5/19/17,5,0,0,,,,
8638,US,treatment,9084,Web,289,1971,5/19/17,10,2,0,,,,
4661,CA,treatment,9090,Other,439,2566,5/19/17,8,2,0,,,,
6964,GB,control,9101,Android,366,1425,5/19/17,5,0,0,,,,
9207,US,treatment,9109,Other,378,1341,5/19/17,4,0,0,,,,
4230,US,control,9115,Android,490,2373,5/19/17,5,2,0,,,,
5828,CN,treatment,9121,Other,135,2979,5/19/17,1,0,0,,,,
4852,GB,control,9122,Ios,132,1136,5/19/17,7,1,0,,,,
1986,GB,control,9123,Android,441,2947,5/19/17,2,0,0,,,,
9498,US,control,9125,Android,500,1321,5/19/17,9,2,0,,,,
4204,CA,control,9135,Ios,273,1296,5/19/17,3,2,0,,,,
3860,GB,control,9141,Android,402,2343,5/19/17,2,0,0,,,,
1808,CA,treatment,9161,Web,186,2925,5/19/17,3,2,0,,,,
4789,GB,control,9165,Other,395,2489,5/19/17,9,2,0,,,,
6186,US,control,9177,Android,157,2058,5/19/17,1,0,0,,,,
9307,US,control,9187,Android,393,1584,5/19/17,8,2,0,,,,
4802,CA,control,9196,Android,348,2817,5/19/17,4,0,0,,,,
3769,US,treatment,9205,Web,123,2064,5/19/17,7,2,85.68480468,,,,
7256,US,control,9208,Web,185,1013,5/19/17,9,1,0,,,,
1277,US,treatment,9213,Other,292,2641,5/19/17,3,2,0,,,,
6218,US,control,9215,Android,418,2890,5/19/17,8,4,110.5290716,,,,
2284,CN,control,9219,Web,150,2496,5/19/17,6,1,0,,,,
1417,CN,control,9221,Other,226,2351,5/19/17,3,0,0,,,,
2146,CA,treatment,9228,Ios,166,1655,5/19/17,5,1,0,,,,
9248,US,treatment,9230,Android,317,2747,5/19/17,3,0,0,,,,
4310,US,control,9235,Android,239,1476,5/19/17,6,1,68.69476405,,,,
